readID,score,taxid,superkingdom,phylum,class,order,family,genus,species
09a971d2-47eb-46c2-bd6f-7ffd45cb92c8,0.0,362257,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces vietnamensis
09c12171-b5bb-4b39-bd19-11dd92f31e0d,6.43e-06,414996,Bacteria,Actinobacteria,Actinomycetia,Actinopolysporales,Actinopolysporaceae,Actinopolyspora,Actinopolyspora erythraea
09c8f50e-7f7b-4cb0-9a95-abaaa1db115b,0.0,2714939,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. HDW12B
09e30edf-1c1c-4166-b471-16caa8b139ac,0.0,2079793,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium chenweiae
9a01b1f8-c4ce-4ee2-bc58-828a078551d9,3.18e-04,39960,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Erythrobacter litoralis
9a0a4a35-6c7c-4ba0-aba3-1dfd89492a3e,0.019,436515,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax boronicumulans
9a1ce685-2f9b-421c-b996-eff702bd4d2c,9.40e-10,1176587,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Niabella,Niabella ginsenosidivorans
9a23e423-d75e-4ab7-b500-6b82ba3ecae9,0.0,1082933,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium amorphae
9a4804a4-55ff-41ab-8296-b98452060204,1.86e-05,68239,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces mirabilis
9a4c42a9-acea-491f-814a-42b058a395f2,0.0,2736640,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia broussonetiae
9a684a1d-5d25-4945-9b23-1a1c27bc23a1,1.48e-74,1239453,Bacteria,<missing>,<missing>,<missing>,<missing>,<missing>,uncultured bacterium contig00012
9a7a7382-f90a-4748-9cf1-fce05a8f754f,5.54e-58,1577075,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. PBH53
9a881819-5039-444b-ae23-cda8b2fcce21,0.0,1765,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
9a8d7f2f-533d-43d8-8131-f907129b1cb1,0.015,2614639,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium lushaniae
9aa6cdd8-d3bc-4e59-a21d-60caf092f0ed,0.0,1391654,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Labilitrichaceae,Labilithrix,Labilithrix luteola
9aba267a-e528-45e5-8126-b950ac2df392,1.32e-16,2728827,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Catellatospora,Catellatospora sp. IY07-71
9ada6e55-e53a-43f5-842a-da657026eac8,4.46e-20,1385715,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hymenobacter qilianensis
9aedae73-a23b-4a8e-a127-42673c02f6bc,2.18e-08,1855726,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp. KK1
9afc73fe-36aa-4260-8ee1-3efbda2982a2,5.52e-154,134676,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes sp. SE50/110
9b1125be-a4d0-400e-bca7-a0af140abedd,3.11e-103,36822,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia rubripertincta
9b1f3ab1-528d-4254-9aa6-ec52610b9c0e,1.38e-69,2732067,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Usitatibacteraceae,Usitatibacter,Usitatibacter rugosus
9b446e9f-f410-4c3a-b87b-f6c5d0439806,2.11e-75,861299,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatirosa,Gemmatirosa kalamazoonesis
9b4bc47e-3b57-4605-97fd-170a1edd3442,0.13,684552,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Agrococcus,Agrococcus carbonis
9b4c81f6-6ff3-4545-9c18-53c42f54a273,1.29e-103,1663591,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetospirillum,Magnetospirillum sp. XM-1
9b63f26b-d829-40c4-8fbe-c70c53f2f9a3,7.87e-93,4513,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Hordeum,Hordeum vulgare
9b775183-baff-4142-be0f-c2b26226556b,3.52e-16,2653852,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Rubrobacter marinus
9b923f19-d719-40cb-9a4e-381c674247c9,2.97e-100,419476,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides marinisabuli
9bcf3821-cba6-4053-b7b6-7dd75767b8c7,4.66e-173,266117,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Rubrobacter xylanophilus
9bfb2c60-434f-42b4-9183-8c07405aab3c,0.002,1758194,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter sp. AONIH1
9c044a79-ed06-4b73-a618-0be121f538c6,1.19e-163,93944,Bacteria,Actinobacteria,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Nonomuraea,Nonomuraea gerenzanensis
9c096f0e-24c2-43f4-bef5-9a3330a4d594,2.79e-18,384,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium leguminosarum
9c888b7e-a218-4cb3-80c6-74a7010c0198,2.22e-102,1552759,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium grossiae
9c8e0a52-a659-4e84-92da-bbb27829e32c,0.022,2768066,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. CRXT-G-22
9ca04e6a-43e5-43f2-ad17-22ef5c154729,5.44e-72,1798224,Bacteria,Actinobacteria,Actinomycetia,Jiangellales,Jiangellaceae,Jiangella,Jiangella sp. DSM 45060
9caeb59d-4c8d-422d-b97d-0ed541470621,1.72e-38,2656914,Bacteria,Actinobacteria,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Nonomuraea,Nonomuraea nitratireducens
9cc35b30-f974-4360-8f73-f802c57cb30f,6.76e-27,29449,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium etli
9cd45b75-9207-4686-bbbc-63e3a71ded35,1.68e-67,285473,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rubrolavendulae
9cd9eaee-36b5-4579-8ee5-45f9dc5ba97a,0.0,1437360,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium erythrophlei
9d1a9a9b-dfb7-467e-9015-df1875a66379,1.47e-27,861299,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatirosa,Gemmatirosa kalamazoonesis
9d51545b-9342-49f2-a6ca-fb98c31b3430,0.082,1885025,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Pleomorphomonadaceae,Pleomorphomonas,Pleomorphomonas sp. SM30
9d527d7c-abf1-4fdf-b680-240afc1a89dc,4.89e-19,2807101,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Microvirga,Microvirga sp. VF16
9d57f636-9bf6-49f6-9b00-c9ab49e9290d,0.099,2862331,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingosinicellaceae,Polymorphobacter,Polymorphobacter sp. PAMC 29334
9d8108bb-3662-4e02-9483-5f7f8818903d,0.0,469383,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,Conexibacter woesei
9d936b51-58f3-4cc4-b6bf-34797424c9df,0.20,8032,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salmo,Salmo trutta
9d95b619-ec1a-45a5-8fb6-d235961342e1,6.00e-16,2768162,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,Roseomonas sp. 546
9d9ab261-4be1-43a7-9a7c-75e4a5876b1c,1.02e-52,2774151,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Frigoriglobus,Frigoriglobus tundricola
9dc60cee-b182-438f-90b2-c1587581b793,4.06e-06,2071607,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas rhizophila
9dece400-f9e8-42d2-929f-35cf7c4b103e,7.56e-54,49319,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Rubrobacter xylanophilus
9dfd3c51-837f-4ede-86a6-d2f68f927227,5.48e-07,2778070,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. FDAARGOS 1241
9e0728ff-625b-40d6-8b9f-412d7eff77cf,5.83e-16,545619,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Cellulomonadaceae,Paraoerskovia,Paraoerskovia marina
9e0a18f9-c342-4ff9-b236-c9b6267fa9d1,0.27,42197,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinosynnema,Actinosynnema pretiosum
9e191033-0d26-4109-8d27-58b9963cfc0e,1.87e-147,1082933,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium amorphae
9e2e6e53-f324-4a70-8c29-3caba6f67d6e,2.04e-11,692036,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Tuwongella,Tuwongella immobilis
9e3d079e-6c3c-4551-8e3f-1a68d5a8af83,4.82e-22,282217,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp. SRS16
9e463327-5938-4797-a461-81ba549d9185,2.43e-19,1274,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermacoccaceae,Dermacoccus,Dermacoccus nishinomiyaensis
9e4865ed-87fa-4dd9-9525-d4c6e9ea9a58,4.97e-11,2721544,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes sp. NBRC 14428
9e5b7512-5297-4090-a649-9b635633ac99,6.20e-86,2721544,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes sp. NBRC 14428
9e6ff787-a3ae-4da0-98ea-9c3eb1c30dd0,0.0,1045317,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas lutea
9e89273e-a10e-4a1e-8e8f-8b0ab3d04825,2.95e-27,1285901,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Tessaracoccus,Tessaracoccus defluvii
9e97e1ab-fb06-42af-b3d0-55245564507a,0.14,1896961,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. AA4
9ebc74b8-dd02-479a-8219-5823bf84b6bf,0.0,2715959,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Shinella,Shinella sp. PSBB067
9eec06a3-77f1-4875-a898-d80f6da71458,1.05e-07,374606,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Aminobacter,Aminobacter sp. MSH1
9ef4a873-9027-4b27-927c-d9af6b7082d2,1.78e-07,85698,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter xylosoxidans
9f3882c9-0046-4e81-aa36-9b0a8049042b,0.011,2713414,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. POL2
9f4d8c57-7d83-4f63-9595-d94f066649d0,0.16,358,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens
9fc10c8e-43d4-4a93-8a84-0d18e609e72e,2.21e-17,2364272,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium sp. CCGE532
9fe34d9c-15da-4c76-ace8-976be896ff16,0.14,696354,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Hypocrella,Hypocrella siamensis
9fefe3c6-bce4-4a9f-ae3a-0400cd565274,2.41e-45,1146883,Bacteria,Actinobacteria,Actinomycetia,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus saxobsidens
9ff761bd-13e4-440f-91eb-022c51cd8225,1.20e-49,2812896,Bacteria,Cyanobacteria,<missing>,Pseudanabaenales,Leptolyngbyaceae,Leptolyngbya,Leptolyngbya sp. 7M
08a5ac07-f508-4595-94dc-68979ff06266,2.40e-19,674703,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Rhodoplanes,Rhodoplanes sp. Z2-YC6860
08c9a818-b707-4b38-8f24-62b506bc334b,0.012,2775420,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Skermanella,Skermanella sp. TT6
8a1973a2-d355-42b0-9d72-6dd76009c2b2,4.21e-04,305,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia solanacearum
8a760d76-2ca9-49fc-b127-5d09431b32a8,0.15,2704468,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptacidiphilus,Streptacidiphilus sp. P02-A3a
8a7c6923-9497-47bb-bcda-55542a7c40f3,0.15,34004,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus aminovorans
8a7ca882-6542-4c3e-9fea-2f187a8484fd,3.79e-154,904039,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. NEB 688
8a938544-a6b1-4dd3-95a7-8dcd963d091d,0.007,2865673,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. MG28
8abc9774-b9dd-418c-8869-32fc25ace541,0.20,8078,Eukaryota,Chordata,Actinopteri,Cyprinodontiformes,Fundulidae,Fundulus,Fundulus heteroclitus
8abe1785-fb12-494a-a4a7-354b51c6db83,0.022,28047,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium confluentis
8ace3e6c-71dc-4542-8142-7d3c8692263b,4.84e-26,448385,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Sorangium,Sorangium cellulosum
8adae947-3899-4181-be28-8457f8ae996b,7.82e-54,53362,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Dactylosporangium,Dactylosporangium vinaceum
8aece1a9-656d-474e-8207-cf2cc2f90056,4.24e-05,363852,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter ginsengisoli
8b10adeb-f0fb-424b-ab7c-fed6da01fb97,3.27e-06,2565782,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Luteimonas yindakuii
8b246e07-3cf1-4d34-9c3f-d30d36e3a2ff,3.53e-112,2508882,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Ornithinimicrobiaceae,Ornithinimicrobium,Ornithinimicrobium sp. HY006
8b5604a0-f100-4e1c-a06f-2830fd59bc4b,1.70e-14,1028800,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Neorhizobium,Neorhizobium galegae
8b68b2ee-ae81-431f-a463-087d0d227414,0.002,453783,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter soli
8bbb8055-4010-4be3-bd78-40c2dc027d90,0.0,1334629,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus fulvus
8bc730ec-de47-445b-8433-ebef24116c5b,1.13e-07,316058,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Rhodopseudomonas,Rhodopseudomonas palustris
8bc87c24-e8d7-4fe4-8b9a-8d2c79003f9d,2.80e-06,1495650,Bacteria,Chloroflexi,Thermoflexia,Thermoflexales,Thermoflexaceae,Thermoflexus,Thermoflexus hugenholtzii
8bf6372f-2704-4aa1-abde-b64e15963beb,8.11e-09,43767,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus hoagii
8c1ea6cd-fb49-4995-9a02-72b93a7154da,1.11e-11,234612,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. TN58
8c719090-ddae-46c2-b170-160dfd95dc91,4.18e-102,2582905,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. S-1144
8c7ce547-79a3-4a62-b061-8c3e6951ab47,2.19e-133,2819997,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Rhizobium sp. K1/93
8c9e62b6-3c40-4f50-b3cf-9177a4b79ccb,0.002,599,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella sp.
8cb8268f-ea5c-47c7-9169-ddfe87a4d7e4,0.001,46514,Eukaryota,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,Patiria miniata
8cc5e404-0fe0-498d-8b66-3f837d7b8e5b,0.0,2774562,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Aminobacter,Aminobacter sp. SR38
8cf3ee98-cf53-4812-95d4-cc5c709bfb6b,0.0,299152,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora siamensis
8cf6a563-f4a1-4e05-9c84-d8d05d0b30e0,2.09e-07,1736691,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium choanae
8d026f47-beda-4baa-b23e-936a471d330d,0.0,662548,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp. RA8
8d0b42f8-6eea-48eb-82fb-9182bce40e5e,0.016,34073,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax paradoxus
8d475c60-80e4-4541-a301-3c6390c63fc2,1.00e-144,47850,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora aurantiaca
8d573aee-4c4a-4d8c-926c-a4610f3ea3ad,1.99e-05,443156,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Intrasporangiaceae,Pedococcus,Pedococcus dokdonensis
8d5bb2b4-e2cf-4c20-b261-7bc4618da8e4,6.17e-88,2565782,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Luteimonas yindakuii
8d7140d8-a410-4a76-beda-6acd235dac80,7.08e-40,436515,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax boronicumulans
8da548eb-8c34-4ee0-8900-a8dd5993d631,7.46e-13,536019,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium opportunistum
8db54707-2362-4de7-bbbe-c15189b0f0fc,1.97e-07,2744516,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium sp. 113-3-3
8dd98404-0290-4010-a2b1-333e5c7843ee,4.95e-148,1515612,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis fribergensis
8dda69b4-ccdb-4bdf-8d83-72a60ee69c01,0.027,869886,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Halosimplex,Halosimplex pelagicum
8dddce98-929e-40e6-a487-477f05c824e7,0.0,42881,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces chromofuscus
8de78c4a-5953-4919-afef-1e15573e5cb9,1.25e-23,1909395,Bacteria,Actinobacteria,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Nonomuraea,Nonomuraea sp. ATCC 55076
8de9d976-a182-4825-a479-3bbdad6dc535,3.11e-16,469383,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,Conexibacter woesei
8ded3b6a-dfb5-4a14-96de-f6cda1458889,1.37e-52,2742131,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. Hca4
8df80b5b-a156-4a30-b3ca-2722b9136273,1.51e-12,2527982,Bacteria,Planctomycetes,<missing>,<missing>,<missing>,<missing>,Planctomycetes bacterium Pan265
8e07e7bb-86a9-4462-953d-fc1a11f3bfd2,8.55e-16,496014,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Baekduiaceae,Baekduia,Baekduia soli
8e1d0106-2906-44ca-84d7-039cc4fcd079,0.006,1917441,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus ruminantium
8e251476-f674-4ff1-b82d-8c3b716bcb6e,1.42e-13,379066,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,Gemmatimonas aurantiaca
8e2e1a93-6ae5-4484-bf22-e33e07d75f8d,3.67e-06,2817025,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Halovivax,Halovivax sp. KZCA124
8e30b1ae-9aa5-41e1-a9ed-bc4d00bd390c,4.42e-127,47865,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora inositola
8e88443f-e932-419b-8b32-1c8c8c2ad008,0.0,1892,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces anulatus
8e97e6a1-c9c5-4aea-940f-63e1fc96cd57,0.0,2108470,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Plantactinospora,Plantactinospora sp. BC1
8e9d5bef-b828-4651-b0ce-5b562d4f66d8,0.053,47853,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora carbonacea
8e9f321d-e359-4b4b-9ff4-2ac9722e2043,2.09e-78,2653852,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Rubrobacter marinus
8ea6a38b-10bf-4174-82ab-f3c0d8de7b67,4.31e-12,2592334,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. JQ2195
8eb7d260-8e72-41d6-b8ff-a1987f410310,1.35e-06,1855352,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. TLI_053
8ec63f90-800b-4bef-a1e3-cfd4d87d7753,9.93e-105,767452,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Ornithinimicrobiaceae,Serinicoccus,Serinicoccus chungangensis
8ee1bf50-69b9-4416-8745-5c86d1ba7903,2.45e-29,1357915,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. QXT-31
8ef962ed-af75-4b20-b4b3-2d8919de5135,0.18,646637,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. M2
8f3346dc-8943-427a-8a2f-15edba9d773c,0.037,305,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia solanacearum
8f770c61-4cb7-4fcc-8e6d-449f581c1455,2.03e-102,2663857,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. zg-579
8fc2392f-4412-46f3-8330-da317b9847b5,8.75e-25,1007105,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Pusillimonas (ex Stolz et al. 2005),Pusillimonas sp. T7-7
8fe8cddc-5d58-49bb-aa56-68f0b826d1cc,1.49e-07,2795690,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Kaistiaceae,Kaistia,Kaistia sp. 32K
07c0fc25-a902-498c-b5cd-f9794ae46d69,0.010,2681603,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Muvirus,Escherichia virus Mu
07ed8884-3c23-4989-8f4b-39d5fd95851b,4.99e-37,2572036,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,<missing>,Beijerinckiaceae bacterium RH AL1
7a43e8b0-9de7-43b7-97be-4be26fe90e0b,5.74e-20,426355,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium radiotolerans
7a4ab9f0-91d7-4d0a-b6c8-a44839ef63eb,1.38e-153,590652,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium paraseoulense
7a8c5dd1-c854-489e-9b5d-35ffe84ab3bc,3.09e-114,2589074,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sambongensis
7ac35d37-19aa-45f3-9138-48272d0c945d,7.25e-157,2715960,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. PSBB068
7ac8e2ca-2ee3-4f78-9240-b6c36c449464,0.004,1891675,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea alhagi
7adc7beb-f159-4171-aa98-209c6dd7eb52,9.73e-166,469383,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,Conexibacter woesei
7ae09566-da6e-4ccb-b470-03d0b6eb6ec8,0.080,703222,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Kibdelosporangium,Kibdelosporangium sp. MJ126-NF4
